2017-07-19 00:18:23.322,173.3643035888672,56.35660171508789
2017-07-19 00:18:23.356,165.95700073242188,63.27199935913086
2017-07-19 00:18:23.400,170.968505859375,77.89710235595703
2017-07-19 00:18:23.433,164.00250244140625,64.09380340576172
2017-07-19 00:18:23.468,173.5305938720703,63.989601135253906
2017-07-19 00:18:23.511,152.96539306640625,65.89569854736328
2017-07-19 00:18:23.546,170.08880615234375,63.42689895629883
2017-07-19 00:18:23.579,166.1945037841797,77.60179901123047
2017-07-19 00:18:23.624,165.99859619140625,75.372802734375
2017-07-19 00:18:23.660,155.9940948486328,62.878299713134766
2017-07-19 00:18:23.696,213.2039031982422,106.97769927978516
2017-07-19 00:18:23.730,473.5126953125,182.7570037841797
2017-07-19 00:18:23.764,690.2542114257812,289.1903076171875
2017-07-19 00:18:23.798,947.14501953125,349.4399108886719
2017-07-19 00:18:23.842,0.0,0.0
2017-07-19 00:18:23.877,1021.3739013671875,405.7424011230469
2017-07-19 00:18:23.912,1071.384765625,379.2589111328125
2017-07-19 00:18:23.947,1124.707763671875,374.4570007324219
2017-07-19 00:18:23.992,1202.009765625,476.7770080566406
2017-07-19 00:18:24.028,1249.032470703125,501.5542907714844
2017-07-19 00:18:24.063,1263.851806640625,491.3793029785156
2017-07-19 00:18:24.096,1288.580322265625,473.6463928222656
2017-07-19 00:18:24.141,1278.9140625,480.1322021484375
2017-07-19 00:18:24.176,1308.9404296875,494.1789855957031
2017-07-19 00:18:24.210,1203.852783203125,547.0302124023438
2017-07-19 00:18:24.245,1197.6375732421875,555.9390258789062
2017-07-19 00:18:24.289,1179.238525390625,583.9152221679688
2017-07-19 00:18:24.323,1185.1776123046875,565.393310546875
2017-07-19 00:18:24.357,1153.510986328125,521.465087890625
2017-07-19 00:18:24.391,1125.98486328125,479.4819030761719
2017-07-19 00:18:24.435,1149.79443359375,486.7074890136719
2017-07-19 00:18:24.470,1145.0992431640625,479.1434020996094
2017-07-19 00:18:24.503,1133.867919921875,489.6899108886719
2017-07-19 00:18:24.547,1134.734375,488.06658935546875
2017-07-19 00:18:24.582,1136.218017578125,447.2240905761719
2017-07-19 00:18:24.617,1138.00244140625,450.4053955078125
2017-07-19 00:18:24.651,1123.9644775390625,494.0354919433594
2017-07-19 00:18:24.694,1142.01806640625,442.8627014160156
2017-07-19 00:18:24.728,1118.8125,443.8667907714844
2017-07-19 00:18:24.763,1114.466552734375,440.71661376953125
2017-07-19 00:18:24.807,1260.87060546875,468.1860046386719
2017-07-19 00:18:24.842,1260.254150390625,453.3746032714844
2017-07-19 00:18:24.877,1277.909912109375,488.6044006347656
2017-07-19 00:18:24.912,1269.193359375,481.6300964355469
2017-07-19 00:18:24.946,1260.5654296875,461.7572937011719
2017-07-19 00:18:24.991,1273.39501953125,437.33380126953125
2017-07-19 00:18:25.026,1259.90771484375,467.2701110839844
2017-07-19 00:18:25.061,1356.0087890625,460.28460693359375
2017-07-19 00:18:25.095,1335.6676025390625,475.29730224609375
2017-07-19 00:18:25.141,1348.06298828125,481.3971862792969
2017-07-19 00:18:25.177,1349.137939453125,461.35430908203125
2017-07-19 00:18:25.210,1351.8612060546875,452.0024108886719
2017-07-19 00:18:25.244,1480.9710693359375,461.3857116699219
2017-07-19 00:18:25.290,1467.356201171875,444.10321044921875
2017-07-19 00:18:25.324,1481.271240234375,466.0168151855469
2017-07-19 00:18:25.359,1467.9969482421875,478.74261474609375
2017-07-19 00:18:25.394,1467.287353515625,464.1260070800781
2017-07-19 00:18:25.429,1492.712890625,459.2567138671875
2017-07-19 00:18:25.474,1489.4560546875,469.7127990722656
2017-07-19 00:18:25.510,1568.4522705078125,461.1426086425781
2017-07-19 00:18:25.545,1559.150390625,458.27020263671875
2017-07-19 00:18:25.580,1571.7989501953125,465.7167053222656
2017-07-19 00:18:25.614,1566.92919921875,462.49639892578125
2017-07-19 00:18:25.658,1558.668212890625,444.1893005371094
2017-07-19 00:18:25.693,1650.54833984375,452.0797119140625
2017-07-19 00:18:25.726,1649.3458251953125,445.4285888671875
2017-07-19 00:18:25.760,1649.534912109375,460.51800537109375
2017-07-19 00:18:25.804,1642.5673828125,476.91461181640625
2017-07-19 00:18:25.837,1630.9208984375,464.9335021972656
2017-07-19 00:18:25.881,1414.650146484375,438.28118896484375
2017-07-19 00:18:25.915,1119.883544921875,405.6889953613281
2017-07-19 00:18:25.949,1117.437255859375,438.0498046875
